Sentence,class,file
Hepatology  2009; 50:490-9;  PMID:19472311 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Hepatol Res 2012;  42:733-40;  PMID:22487144 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Science  2005; 309:1577-81;  PMID:16141076 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Infect Dis  2011; 203:1753-62;  PMID:21606534 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Semin Cancer Biol  2014; 26:52-9;  PMID:24602823 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cancer 2012; 118:698- 710; PMID:21720996 ; http://dx.doi.org/10.1002/ cncr.26309 55.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
EMBO J 2012; 31:2207- 21; PMID:22473208 ; http://dx.doi.org/10.1038/ emboj.2012.63 57.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Virol 2008; 82:1946- 58; PMID:18057241 ; http://dx.doi.org/10.1128/ JVI.02136-07 58.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Nucleic Acids Res  2008; 36:6608-19;  PMID:18940871 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Eur Arch Otorhinolaryngol  2014; 271:1939-45;  PMID:24241359 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
PLoS One 2011; 6:e19137;   PMID:21541331 ; http://dx.doi.org/10.1371/journal.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cancer Lett 2010; 299:29-36;  PMID:20732742 ;  http://dx.doi.org/10.1016/j.canlet.2010.07.021 62.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Virol  2012; 86:3088-99;  PMID:22205737 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Int J Biochem Cell Biol 2012; 44:275- 9; PMID:22108199 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Virol  2011; 85:9801-10;  PMID:21752900 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
PLoS Pathog  2011; 7:e1001294;  PMID:21379335 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Exp Med 2008; 205:2551- 60; PMID:18838543 ; http://dx.doi.org/10.1084/ jem.20072581 70.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Gen Virol 2013;  94:2739-44;  PMID:24045110 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Biol Chem 2010; 285:33358-70;  PMID:20716523 ;  http://dx.doi.org/10.1074/jbc.M110.138362 73.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Cancer Res Clin Oncol 2011; 137:415-22;   PMID:20440510 ; http://dx.doi.org/10.1007/ s00432-010-0898-4 74.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Nucleic Acids Res  2011; 39:1880-93;  PMID:21062812 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
PLoS One 2011; 6:e19137;   PMID:21541331 ; http://dx.doi.org/10.1371/journal.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cancer Sci  2013; 104:826-34;  PMID:23521217 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Virol  2012; 86:3088-99;  PMID:22205737 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
J Virol 2010; 84:10329-43;   PMID:20668090 ; http://dx.doi.org/10.1128/ JVI.00923-10 79.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Semin Cancer Biol  2012; 22:166-72;  PMID:22178394 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cancer Res 2010;  70:4719-27;  PMID:20484038 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Int J Biol  Sci 2010; 6:730-55;  PMID :21152115 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
PLoS One  2013; 8:e70202;  PMID:23936163 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Oncogene  2011; 30:2401-10;  PMID:21242962 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Am J Pathol 2011; 179:2580-8;  PMID:21945323 ;  http://dx.doi.org/10.1016/j.ajpath.2011.07.037 85.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
PLoS One  2013; 8:e81366;  PMID:24358111 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Surgery 2013; 153:836-47;   PMID:23453369 ; http://dx.doi.org/10.1016/j.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Proc Natl Acad Sci U S A  2014; 111:4262-7;  PMID:24591631 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
RNA 2009; 15:637-47;  PMID:19258450 ;  http://dx.doi.org/10.1261/rna.1442309 91.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Br J Cancer 2011; 105:1719-25;  PMID:22045185 ;  http://dx.doi.org/10.1038/bjc.2011.457 92.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Mol Cancer 2014; 13:80;  PMID:24708873 ;  http://dx.doi.org/10.1186/1476-4598-13-80 93.,Non-OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cell  1993; 75:843-54;  PMID:8252621 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
Cell 2011; 144:646-74;   PMID:21376230 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/3a/e1/kmco-01-01-10929910.PMC4905170.pdf
"Molecular & Cellular Oncology 2014;  1:e29911; http://dx.doi.org/10.4161/mco.29911Chloroquine and hydroxychloroquine   for cancer therapy Gwenola Manic1,†, Florine Obrist2,3,4,†, Guido Kroemer3,4,5,6, ilio v itale1,‡, and Lorenzo Galluzzi1,4,7,‡,* 1Regina e lena National Cancer i nstitute; Rome, i taly; 2Université Paris-Sud/Paris X i; Le Kremlin-Bicêtre, France; 3iNSeRM, UMRS1138; v illejuif, France;   4equipe 11 labelisée par la Ligue Nationale contre le Cancer; Centre de Recherche des Cordeliers; Paris, France; 5Metabolomics and Cell Biology Platforms;   Gustave Roussy Cancer Campus; v illejuif, France; 6Pôle de Biologie, Hôpital e uropéen Georges Pompidou, AP-HP; Paris, France; 7Université Paris Descartes/Paris v ;   Sorbonne Paris Cité; Paris, France †These authors contributed equally to this work ‡These authors share senior co-authorship Keywords:  autophagosomes, bafilomycin A1, beclin 1, lysosomes, mTOR, proteasome Abbreviations:  BCL2, B-cell CLL/lymphoma 2; BECN1, Beclin 1; CQ, chloroquine; EGFR, epidermal growth factor receptor;  FDA, Food and Drug Administration; HCC, hepatocellular carcinoma; HCQ, hydroxychloroquine; ; NSCLC, non-small-cell  lung carcinoma; PI3K, phosphoinositide-3-kinase; RCC, renal cell carcinoma; ROS, reactive oxygen species; WBRT, whole-brain  radiation therapy Macroautophagy (herein referred to as autophagy) is a  highly conserved mechanism for the lysosomal degradation of  cytoplasmic components.",Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
"The therapeutic potential of CQ, which has been widely  employed (and is currently approved by the US Food and Drug  Administration, FDA) for the prophylactic treatment of malaria  (source http://www.fda.gov), has been investigated in a double- blinded clinical trial involving 30 patients with glioblastoma  multiforme (NCT00224978).127 In this setting (a Phase III clini - cal trial), eligible patients with surgically confirmed glioblas - toma were randomized to receive conventional chemotherapy  and radiotherapy plus placebo or 150 mg/d CQ per os.",Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
"The safety and antineoplastic activity of HCQ, a CQ deriva - tive approved by the US FDA as an antimalarial drug as well  as for the management of (chronic, discoid or systemic) lupus  erythematosus and acute or chronic rheumatoid arthritis (source  http://www.fda.gov), has recently been evaluated in 20 patients  with metastatic pancreatic cancer that failed to respond to con - ventional treatments (NCT01273805).146 In this setting (a Phase  II clinical trial), patients received 400 (n = 10) or 600 (n = 10)  mg HCQ twice daily as a single therapeutic agent.",Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
"Ongoing clinical trials When this Trial Watch was being redacted (May 2014), offi - cial sources listed 39 ongoing clinical trials launched after 2007,  January 1st to investigate the safety and therapeutic potential of  CQ derivatives, either as a standalone therapeutic interventions or as part of combinatorial chemotherapeutic regimens, in can - cer patients (http://www.clinicaltrials.gov/) ( Table  1).",Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
N Engl J Med 2013; 368:651- 62; PMID:23406030 ; http://dx.doi.org/10.1056/ NEJMra1205406 2.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2011 ; 147:728-41;  PMID:22078875 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nature  2008 ; 451:1069 -75;  PMID:18305538 ; http://dx.doi.org/10.1038/ nature06639 4.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2008 ; 132:27-42; PMID:18191218 ;  http://dx.doi.org/10.1016/j.cell.2007.12.018 5.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Med  2013 ; 19:983-97; PMID:23921753 ;  http://dx.doi.org/10.1038/nm.3232 6.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2011 ; 146:682-95; PMID:21884931 ;  http://dx.doi.org/10.1016/j.cell.2011.07.030 7.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2011 ; 7:673- 82; PMID:21646866 ; http://dx.doi.org/10.4161/ auto.7.7.14733 8.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Curr  Opin Cell Biol  2010 ; 22:124-31; PMID:20034776 ;  http://dx.doi.org/10.1016/j.ceb.2009.11.014 9.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Mol Cell Biol  2013 ; 14:759- 74; PMID:24201109 ; http://dx.doi.org/10.1038/ nrm3696 10.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nature   2013 ; 495:389-93; PMID:23455425 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Cell Biol  2009 ;  11:1433 -7; PMID:19898463 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Mol Cell Biol  2014 ; 15:81- 94; PMID:24401948 ; http://dx.doi.org/10.1038/ nrm3735 14.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Curr Opin Cell Biol   2012 ; 24:496-501; PMID:22664348 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Physiol Rev  2010 ;  90:1383 -435; PMID:20959619 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Annu Rev Genet   2009 ; 43:67-93; PMID:19653858 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Mol Cell Biol  2011 ; 12:9- 14; PMID:21179058 ; http://dx.doi.org/10.1038/ nrm3028 21.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Science  2011 ; 333:1109 -12;  PMID:21868666 ; http://dx.doi.org/10.1126/ science.1201940 22.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Mol Cell  2010 ; 40:280- 93; PMID:20965422 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Mol Cell Biol   2005 ; 25:1025 -40; PMID :15657430 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell Death Differ  2012 ; 19:107- 20; PMID:21760595 ; http://dx.doi.org/10.1038/ cdd.2011.96 25.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Cell Sci   2011 ; 124:1510 -8; PMID:21502138 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2007 ; 131:1137 - 48; PMID:18083103 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Cell Biol   2010 ; 190:523-31; PMID:20713604 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2009 ; 5:1198 -200;  PMID:19855186 ; http://dx.doi.org/10.4161/ auto.5.8.10122 30.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell Death Differ   2009 ; 16:1018 -29; PMID:19390558 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Cell  2013 ; 23:435- 49; PMID:23541952 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Mol Cell Biol  2008 ; 9:1004 - 10; PMID:18971948 ; http://dx.doi.org/10.1038/ nrm2529 35.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology   2014 ; 3:e27297 ; PMID:24701370 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology  2013 ; 2:e26621 ;  PMID:24498550 ; http://dx.doi.org/10.4161/ onci.26621 37.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology   2014 ; 3:e27878 ; PMID:24800173 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology  2014 ; 3:e27048 ;  PMID:24605265 ; http://dx.doi.org/10.4161/ onci.27048 39.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncogene  2003 ; 22:3927 - 36; PMID:12813466 ; http://dx.doi.org/10.1038/ sj.onc.1206622 40.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2012 ; 8:200-12;  PMID:22252008 ; http://dx.doi.org/10.4161/ auto.8.2.18554 41.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Drug Discov  2012 ; 11:709- 30; PMID:22935804 ; http://dx.doi.org/10.1038/ nrd3802 42.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nat Rev Cancer   2012 ; 12:401-10; PMID:22534666 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Antioxid  Redox Signal  2011 ; 14:2251 -69; PMID:20712403 ;  http://dx.doi.org/10.1089/ars.2010.3478 44.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Proc Natl Acad Sci U S A  2003 ; 100:15077 -82;  PMID:14657337 ; http://dx.doi.org/10.1073/ pnas.2436255100,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2011 ; 25:795- 800; PMID:21498569 ; http://dx.doi.org/10.1101/ gad.2016211 48.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2013 ;  27:1447 -61; PMID:23824538 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nature  2013 ; 504:296-300; PMID:24305049 ;  http://dx.doi.org/10.1038/nature12865 51.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Cell  2008 ; 13:343-54;  PMID:18394557 ; http://dx.doi.org/10.1016/j.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2011 ; 25:1510 - 27; PMID:21764854 ; http://dx.doi.org/10.1101/ gad.2051011 53.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Discov   2013 ; 3:894-907; PMID:23650262 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Mol Biol Cell  2009 ; 20:1992 -2003 ;  PMID:19225151 ; http://dx.doi.org/10.1091/mbc.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell Cycle  2011 ; 10:2763 - 9; PMID:21775823 ; http://dx.doi.org/10.4161/ cc.10.16.16868 57.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Res  2005 ;  65:6676 -84; PMID:16061648 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genomics  1999 ; 59:59-65; PMID:10395800 ;  http://dx.doi.org/10.1006/geno.1999.585159.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nature   1999 ; 402:672-6; PMID:10604474 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Pathol  2009 ; 217:702- 6; PMID:19197948 ; http://dx.doi.org/10.1002/ path.2509 61.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2009 ; 5:303-6;  PMID:19066461 ; http://dx.doi.org/10.4161/ auto.5.3.7491 62.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Pathol Oncol Res  2009 ; 15:487-93; PMID:19130303 ;  http://dx.doi.org/10.1007/s12253-008-9143-8 63.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Mol Biol Rep  2012 ; 39:259- 67; PMID :21556768 ; http://dx.doi.org/10.1007/ s11033-011-0734-1 65.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2009 ; 5:930- 6; PMID:19556884 ; http://dx.doi.org/10.4161/ auto.5.7.9227 67.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Hum Pathol   2011 ; 42:1459 -66; PMID:21450329 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Sci Transl Med   2013 ; 5:ra123 ; PMID:24027027 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Autophagy  2010 ; 6:395- 404; PMID :20150769 ; http://dx.doi.org/10.4161/ auto.6.3.11303 70.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
APMIS  2011 ;  119:802-7; PMID:21995634 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Sci Signal  2010 ; 3:ra81; PMID:21062993 ;  http://dx.doi.org/10.1126/scisignal.2001017 73.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Clin Cancer Res  2013 ;  19:833-44; PMID:23258740 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
PLoS One  2012 ; 7:e47357 ;  PMID:23091617 ; http://dx.doi.org/10.1371/journal.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncogene  2008 ;  27:5497 -510; PMID:18794884 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2013 ; 154:1269 -84;  PMID:24034250 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell Death Differ  2009 ; 16:87-93; PMID:18806760 ;  http://dx.doi.org/10.1038/cdd.2008.131 78.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2007 ; 21:1621 - 35; PMID:17606641 ; http://dx.doi.org/10.1101/ gad.1565707 80.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2011 ; 25:717-29;  PMID:21406549 ; http://dx.doi.org/10.1101/ gad.2016111 81.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2007 ; 21:1367 - 81; PMID:17510285 ; http://dx.doi.org/10.1101/ gad.1545107 82.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Res  2011 ; 71:7537 -46;  PMID:22037873 ; http://dx.doi.org/10.1158/0008- 5472.CAN-11-2170 83.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Exp Med   2013 ; 210:2057 -69; PMID:24043758 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Nature   2007 ; 445:656-60; PMID:17251933 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology  2014 ; 3:e27616 ; PMID:24800169 ;  http://dx.doi.org/10.4161/onci.27616 87.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2009 ; 23:798- 803; PMID:19279323 ; http://dx.doi.org/10.1101/ gad.519709 88.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Biol Chem  2010 ; 285:22576 -91;  PMID:20452972 ; http://dx.doi.org/10.1074/jbc.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Oncoimmunology  2013 ; 2:e23510 ;  PMID:23687621 ; http://dx.doi.org/10.4161/ onci.23510 91.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Annu Rev Immunol  2013 ; 31:51-72;  PMID :23157435 ; http://dx.doi.org/10.1146/ annurev-immunol-032712-100008 92.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Science  2011 ; 334:1573 -7; PMID:22174255 ;  http://dx.doi.org/10.1126/science.1208347 93.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Cell  2006 ; 10:51-64;  PMID:16843265 ; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev  2011 ; 25:460- 70; PMID:21317241 ; http://dx.doi.org/10.1101/ gad.2016311 95.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Proc Natl Acad Sci U S A  2011 ; 108:12455 -60;  PMID:21746920 ; http://dx.doi.org/10.1073/ pnas.110436110897.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cancer Discov   2013 ; 3:1225 -7; PMID:24203955 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Biochim Biophys Acta  2009 ;  1793 :1516 -23; PMID:19167434 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Cell 2013 ; 155:1216 -9; PMID :24315093 ;  http://dx.doi.org/10.1016/j.cell.2013.11.019 101.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
J Clin Invest   2014 ; 124:1406 -17; PMID:24569374 ; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Mol Cell Biol  2009 ; 29:2570 - 81; PMID:19273585 ; http://dx.doi.org/10.1128/ MCB.00166-09 103.,Non-OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Genes Dev   2009 ; 23:1283 -8; PMID:19487569 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
Acta Biochim Biophys Sin (Shanghai)   2009 ; 41:341-51; PMID:19430698 ; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/2d/5f/kmco-01-01-10929911.PMC4905171.pdf
