https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/cc/59/APS3-9-e11439.PMC8272584.pdf annot_urls
https://sourceforge.net/projects/psmspss/files/psmatching3.04 net,sourceforge)/projects/psmspss/files/psmatching3.04 202107 oa_pdf/da/95/copd-16-1989.PMC8275100.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 202107 oa_pdf/a4/91/main.PMC8278207.pdf annot_urls
https://snpeff.sourceforge.net net,sourceforge,snpeff)/ 202107 oa_pdf/42/aa/nihms-1722138.PMC8278229.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/42/aa/nihms-1722138.PMC8278229.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202107 oa_pdf/da/a4/pgpm-14-813.PMC8285297.pdf annot_urls
https://sourceforge.net/projects/haploview net,sourceforge)/projects/haploview 202107 oa_pdf/ca/bc/10.1177_03000605211029504.PMC8287359.pdf annot_urls
https://sourceforge.net/projects/varscan/files net,sourceforge)/projects/varscan/files 202107 oa_pdf/b7/6b/main.PMC8294598.pdf annot_urls
https://bio-bwa.sourceforge.net/bwa.shtml net,sourceforge,bio-bwa)/bwa.shtml 202107 oa_pdf/b7/6b/main.PMC8294598.pdf annot_urls
https://sourceforge.net/projects/mirge3/files net,sourceforge)/projects/mirge3/files 202107 oa_pdf/65/d6/lqab068.PMC8294687.pdf annot_urls
https://sourceforge.net/projects/ncproseq/files net,sourceforge)/projects/ncproseq/files 202107 oa_pdf/57/95/ijo-59-02-05244.PMC8295027.pdf text_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/cd/8b/APS3-9-.PMC8312746.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202107 oa_pdf/73/03/main.PMC8313745.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202107 oa_pdf/8a/d2/nihms-1724257.PMC8315893.pdf annot_urls
https://treesoft.sourceforge.net/treebest.shtml net,sourceforge,treesoft)/treebest.shtml 202107 oa_pdf/6c/6d/zr-42-4-450.PMC8317180.pdf text_urls
https://bowtie-bio.sourceforge.net/manual.shtml net,sourceforge,bowtie-bio)/manual.shtml 202107 oa_pdf/b7/1d/main.PMC8321697.pdf annot_urls
https://qutemol.sourceforge.net net,sourceforge,qutemol)/ 202107 oa_pdf/02/f4/main.PMC8326204.pdf annot_urls
https://physimage.sourceforge.net net,sourceforge,physimage)/ 202107 oa_pdf/c9/a9/main.PMC8333163.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/5d/f9/main.PMC8335632.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/c9/5f/main.PMC8339250.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 202107 oa_pdf/d4/a9/evab165.PMC8350358.pdf annot_urls
https://pi-card.sourceforge.net net,sourceforge,pi-card)/ 202107 oa_pdf/d4/a9/evab165.PMC8350358.pdf text_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/84/c1/main.PMC8353484.pdf annot_urls
https://downloads.sourceforge.net/project/bbmap/bbmap_35.34.tar.gz net,sourceforge,downloads)/project/bbmap/bbmap_35.34.tar.gz 202107 oa_pdf/84/c1/main.PMC8353484.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202107 oa_pdf/e5/65/main.PMC8353497.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/0f/79/nihms-1724267.PMC8355512.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202107 oa_pdf/0f/79/nihms-1724267.PMC8355512.pdf annot_urls
https://sourceforge.net/projects/cnvhitseq net,sourceforge)/projects/cnvhitseq 202107 oa_pdf/0f/b6/main.PMC8355918.pdf annot_urls
https://luciphor2.sourceforge.net net,sourceforge,luciphor2)/ 202107 oa_pdf/c6/d0/main.PMC8363840.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202107 oa_pdf/21/68/nihms-1728471.PMC8365531.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202107 oa_pdf/19/e6/nihms-1727018.PMC8369408.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/19/e6/nihms-1727018.PMC8369408.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/manual.shtml net,sourceforge,bowtie-bio)/bowtie2/manual.shtml 202107 oa_pdf/30/9d/nihms-1727190.PMC8371260.pdf annot_urls
https://prinseq.sourceforge.net net,sourceforge,prinseq)/ 202107 oa_pdf/ae/5c/main.PMC8385243.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202107 oa_pdf/64/ae/MGG3-9-e1731.PMC8404240.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/64/ae/MGG3-9-e1731.PMC8404240.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202107 oa_pdf/d9/4a/gkab626.PMC8421228.pdf annot_urls
https://sourceforge.net/projects/bbmap net,sourceforge)/projects/bbmap 202107 oa_pdf/f7/50/veab068.PMC8438877.pdf annot_urls
https://bio-bwa.sourceforge.net/bwa.shtml net,sourceforge,bio-bwa)/bwa.shtml 202107 oa_pdf/03/f8/CAC2-41-867.PMC8441059.pdf annot_urls
https://subread.sourceforge.net net,sourceforge,subread)/ 202107 oa_pdf/03/f8/CAC2-41-867.PMC8441059.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 202107 oa_pdf/fb/b7/gkab541.PMC8450088.pdf annot_urls
https://sourceforge.net/projects/jtreeview/files/jtreeview net,sourceforge)/projects/jtreeview/files/jtreeview 202107 oa_pdf/cb/36/TPJ-107-377.PMC8453721.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 202107 oa_pdf/a9/99/NRR-17-386.PMC8463968.pdf text_urls
https://treesoft.sourceforge.net/treebest.shtml net,sourceforge,treesoft)/treebest.shtml 202107 oa_pdf/da/b4/mgen-7-0591.PMC8477399.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 202107 oa_pdf/03/6a/nihms-1726843.PMC8501909.pdf annot_urls
https://scikit-learn.sourceforge.net net,sourceforge,scikit-learn)/ 202107 oa_pdf/4e/37/bmjsit-2021-000084.PMC8749288.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 202107 oa_pdf/c1/ad/tcr-10-07-3286.PMC8799213.pdf text_urls
https://varscan.sourceforge.net net,sourceforge,varscan)/ 202107 oa_pdf/c1/ad/tcr-10-07-3286.PMC8799213.pdf text_urls
https://mrbayes.sourceforge.net net,sourceforge,mrbayes)/ 201510 oa_pdf/dc/93/msv139.PMC4576706.pdf annot_urls
https://mummer.sourceforge.net net,sourceforge,mummer)/ 201510 oa_pdf/40/0b/zam7178.PMC4579418.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201510 oa_pdf/34/b6/bhu140.PMC4585491.pdf annot_urls
https://audacity.sourceforge.net net,sourceforge,audacity)/ 201510 oa_pdf/e0/39/bhu274.PMC4585521.pdf annot_urls
https://sourceforge.net/projects/altrans net,sourceforge)/projects/altrans 201510 oa_pdf/00/19/main.PMC4596912.pdf annot_urls
https://sourceforge.net net,sourceforge)/ 201510 oa_pdf/7b/39/ott-8-3105.PMC4622416.pdf annot_urls
https://sourceforge.net/projects net,sourceforge)/projects 201510 oa_pdf/54/cc/hepatmon-15-10-29053.PMC4644573.pdf text_urls
https://aw-stats.sourceforge.net/docs net,sourceforge,aw-stats)/docs 201510 oa_pdf/88/5a/hir-21-292.PMC4659887.pdf text_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201510 oa_pdf/48/63/ijc0137-1749.PMC4682465.pdf annot_urls
https://sourceforge.net/projects/dnabarcode net,sourceforge)/projects/dnabarcode 201510 oa_pdf/9d/76/mtm201541.PMC4701405.pdf annot_urls
https://sourceforge.net/proj-ects/dnabarcode net,sourceforge)/proj-ects/dnabarcode 201510 oa_pdf/9d/76/mtm201541.PMC4701405.pdf text_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201510 oa_pdf/86/73/main.PMC4728009.pdf annot_urls
https://sourceforge.net/projects/ciri net,sourceforge)/projects/ciri 201510 oa_pdf/c6/ac/CG-16-312.PMC4763969.pdf text_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201510 oa_pdf/be/0f/hgv201538.PMC4785540.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201510 oa_pdf/6d/f7/gim2014191a.PMC4791490.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201510 oa_pdf/40/ea/CNCR-121-3481.PMC4832308.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201510 oa_pdf/27/34/WeiMCS000380.PMC4850888.pdf annot_urls
https://primer3.sourceforge.net net,sourceforge,primer3)/ 201510 oa_pdf/8f/4d/Jimnez-BarrnMCS000422.PMC4850892.pdf annot_urls
https://sourceforge.net/projects/picard net,sourceforge)/projects/picard 201510 oa_pdf/8f/4d/Jimnez-BarrnMCS000422.PMC4850892.pdf annot_urls
https://sourceforge.net/projects/codonw net,sourceforge)/projects/codonw 201510 oa_pdf/d6/87/evv207.PMC4994752.pdf annot_urls
https://abacas.sourceforge.net/manual.html net,sourceforge,abacas)/manual.html 201510 oa_pdf/0c/55/evv201.PMC4994753.pdf annot_urls
https://pymol.sourceforge.net net,sourceforge,pymol)/ 201510 oa_pdf/9e/dc/main.PMC5471390.pdf annot_urls
https://transposonpsi.sourceforge.net net,sourceforge,transposonpsi)/ 201510 oa_pdf/f6/07/evv198.PMC5635591.pdf annot_urls
https://xpose.sourceforge.net net,sourceforge,xpose)/ 201510 oa_pdf/ea/f6/main.PMC5975060.pdf annot_urls
https://sourceforge.net/tracker/index.php?func net,sourceforge)/tracker/index.php?func 201005 oa_pdf/e7/af/syq003.PMC2850392.pdf text_urls
https://xltoolbox.sourceforge.net net,sourceforge,xltoolbox)/ 201005 oa_pdf/01/48/erq067.PMC2877892.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201005 oa_pdf/a1/81/221_2010_Article_2277.PMC2885301.pdf annot_urls
https://sourceforge.net/projects/casimir-org-uk net,sourceforge)/projects/casimir-org-uk 201005 oa_pdf/6e/b7/baq010.PMC2911845.pdf annot_urls
https://teem.sourceforge.net/nrrd net,sourceforge,teem)/nrrd 201005 oa_pdf/ed/b3/12021_2010_Article_9072.PMC2974907.pdf annot_urls
https://maq.sourceforge.net net,sourceforge,maq)/ 201005 oa_pdf/47/5c/jove-39-1869.PMC3149993.pdf text_urls
https://mira-assembler.sourceforge.net/docs/definitiveguidetomira.html net,sourceforge,mira-assembler)/docs/definitiveguidetomira.html 201906 oa_pdf/e9/bf/nihms-1021266.PMC6492263.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201906 oa_pdf/e9/bf/nihms-1021266.PMC6492263.pdf annot_urls
https://sourceforge.net/projects/ksnp/files net,sourceforge)/projects/ksnp/files 201906 oa_pdf/e9/bf/nihms-1021266.PMC6492263.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201906 oa_pdf/e9/bf/nihms-1021266.PMC6492263.pdf annot_urls
https://sourceforge.net/projects/testing-fmri net,sourceforge)/projects/testing-fmri 201906 oa_pdf/fb/2f/mmr-19-06-4832.PMC6522834.pdf text_urls
https://sourceforge.net/projects/tsa-craft net,sourceforge)/projects/tsa-craft 201906 oa_pdf/11/8d/10.1177_2472555218823547.PMC6537141.pdf annot_urls
https://sourceforge.net/projects/mopac net,sourceforge)/projects/mopac 201906 oa_pdf/8a/12/gkz200.PMC6547413.pdf annot_urls
https://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201906 oa_pdf/79/c8/JEM_20182015.PMC6547857.pdf annot_urls
https://snpeff.sourceforge.net/snpeff.html#intro net,sourceforge,snpeff)/snpeff.html 201906 oa_pdf/f2/3d/PLD3-3-e00146.PMC6560221.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/d6/88/nihms-1531695.PMC6579117.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201906 oa_pdf/d6/88/nihms-1531695.PMC6579117.pdf annot_urls
https://sourceforge.net/projects/smalt net,sourceforge)/projects/smalt 201906 oa_pdf/19/61/920.PMC6581046.pdf annot_urls
https://sourceforge.net/projects/smalt net,sourceforge)/projects/smalt 201906 oa_pdf/ff/54/1023.PMC6581047.pdf annot_urls
https://wormbasemanager.sourceforge.net net,sourceforge,wormbasemanager)/ 201906 oa_pdf/61/0f/gkz275.PMC6582410.pdf annot_urls
https://sourceforge.net/projects/bio-bwa/files/bwa-0.7.15.tar.bz2/download net,sourceforge)/projects/bio-bwa/files/bwa-0.7.15.tar.bz2/download 201906 oa_pdf/7f/d9/aav4275.PMC6584608.pdf annot_urls
https://sourceforge.net/projects/bifijiplugins net,sourceforge)/projects/bifijiplugins 201906 oa_pdf/81/7a/OBY-27-963.PMC6594074.pdf annot_urls
https://psn.sourceforge.net net,sourceforge,psn)/ 201906 oa_pdf/4b/0f/DOM-21-1381.PMC6594233.pdf annot_urls
https://sourceforge.net/projects/crossmap/files net,sourceforge)/projects/crossmap/files 201906 oa_pdf/ca/02/aav0547.PMC6594761.pdf annot_urls
https://klustakwik.sourceforge.net net,sourceforge,klustakwik)/ 201906 oa_pdf/50/c9/aax4843.PMC6594769.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/c9/25/main.PMC6600802.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201906 oa_pdf/c9/25/main.PMC6600802.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/f3/3e/nihms-1531065.PMC6610736.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201906 oa_pdf/f3/3e/nihms-1531065.PMC6610736.pdf annot_urls
https://flexcrfs.sourceforge.net net,sourceforge,flexcrfs)/ 201906 oa_pdf/23/dc/main.PMC6626971.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201906 oa_pdf/62/d1/main.PMC6627026.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201906 oa_pdf/1f/83/cm9-132-1322.PMC6629355.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/1f/83/cm9-132-1322.PMC6629355.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/cb/17/nihms-1531056.PMC6640630.pdf annot_urls
https://bowtie-bio.sourceforge.net/bowtie2/index.shtml net,sourceforge,bowtie-bio)/bowtie2/index.shtml 201906 oa_pdf/cb/17/nihms-1531056.PMC6640630.pdf annot_urls
https://sourceforge.net/projects/sashimi net,sourceforge)/projects/sashimi 201906 oa_pdf/3e/2e/main.PMC6642358.pdf annot_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201906 oa_pdf/ff/8b/JAH3-8-e012458.PMC6662359.pdf annot_urls
https://iweb.dl.sourceforge.net/project/hrvas/documents/ramshur_thesis.pdf net,sourceforge,dl,iweb)/project/hrvas/documents/ramshur_thesis.pdf 201906 oa_pdf/4c/ba/JAH3-8-e011434.PMC6662376.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201906 oa_pdf/8e/58/40291_2019_Article_408.PMC6675777.pdf annot_urls
https://prinseq.sourceforge.net net,sourceforge,prinseq)/ 201906 oa_pdf/50/fb/nihms-1532298.PMC6687627.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/50/fb/nihms-1532298.PMC6687627.pdf annot_urls
https://emboss.sourceforge.net/apps/release/6.6/emboss/apps/supermatcher.html net,sourceforge,emboss)/apps/release/6.6/emboss/apps/supermatcher.html 201906 oa_pdf/50/fb/nihms-1532298.PMC6687627.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201906 oa_pdf/a9/35/nihms-1532879.PMC6788807.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201906 oa_pdf/2a/c4/nihms-1532884.PMC6904931.pdf annot_urls
https://toxtree.sourceforge.net net,sourceforge,toxtree)/ 201906 oa_pdf/fe/b3/EFS2-17-e05708.PMC7009090.pdf annot_urls
https://rna-cpat.sourceforge.net net,sourceforge,rna-cpat)/ 201906 oa_pdf/64/fd/nihms-1040630.PMC7071827.pdf annot_urls
https://duk.sourceforge.net net,sourceforge,duk)/ 201906 oa_pdf/77/1d/TCMJ-32-162.PMC7137373.pdf text_urls
https://sourceforge.net/projects/mirdp net,sourceforge)/projects/mirdp 201906 oa_pdf/1f/cf/bby054.PMC7414524.pdf annot_urls
https://sourceforge.net/projects/mirplant net,sourceforge)/projects/mirplant 201906 oa_pdf/1f/cf/bby054.PMC7414524.pdf annot_urls
https://bowtie-bio.sourceforge.net net,sourceforge,bowtie-bio)/ 201906 oa_pdf/1f/cf/bby054.PMC7414524.pdf annot_urls
https://samtools.sourceforge.net net,sourceforge,samtools)/ 201906 oa_pdf/58/1e/nihms-1043941.PMC7433711.pdf annot_urls
https://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201906 oa_pdf/58/1e/nihms-1043941.PMC7433711.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201506 oa_pdf/75/0a/1122.PMC4436665.pdf annot_urls
https://sourceforge.net/p/bayesevidence/home/home net,sourceforge)/p/bayesevidence/home/home 201506 oa_pdf/6f/07/btv062.PMC4443683.pdf annot_urls
https://mcmc-jags.sourceforge.net net,sourceforge,mcmc-jags)/ 201506 oa_pdf/db/f6/ftv019.PMC4445005.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201506 oa_pdf/e0/67/792.PMC4448676.pdf annot_urls
https://opencobra.sourceforge.net/opencobra/welcome.html net,sourceforge,opencobra)/opencobra/welcome.html 201506 oa_pdf/2f/c8/aabc-8-011.PMC4461095.pdf annot_urls
https://abacas.sourceforge.net net,sourceforge,abacas)/ 201506 oa_pdf/bf/81/mBio.00173-15.PMC4471560.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201506 oa_pdf/97/4c/mBio.00647-15.PMC4479701.pdf annot_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201506 oa_pdf/27/66/65_249.PMC4482175.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201506 oa_pdf/09/4b/gni-13-31.PMC4500796.pdf text_urls
https://picard.sourceforge.net net,sourceforge,picard)/ 201506 oa_pdf/8d/0f/kaup-11-06-1043077.PMC4502703.pdf text_urls
https://infix2pharmml.sourceforge.net net,sourceforge,infix2pharmml)/ 201506 oa_pdf/eb/cb/psp40004-0316.PMC4505825.pdf annot_urls
https://sourceforge.net/projects/libpharmml net,sourceforge)/projects/libpharmml 201506 oa_pdf/eb/cb/psp40004-0316.PMC4505825.pdf text_urls
https://wfn.sourceforge.net net,sourceforge,wfn)/ 201506 oa_pdf/71/fd/psp40004-0362.PMC4505830.pdf annot_urls
https://sourceforge.net/projects/seqclean net,sourceforge)/projects/seqclean 201506 oa_pdf/23/94/ofv093.PMC4512144.pdf annot_urls
https://panoct.sourceforge.net net,sourceforge,panoct)/ 201506 oa_pdf/f9/11/main.PMC4552756.pdf annot_urls
https://manatee.sourceforge.net net,sourceforge,manatee)/ 201506 oa_pdf/f9/11/main.PMC4552756.pdf annot_urls
https://qiime.sourceforge.net net,sourceforge,qiime)/ 201506 oa_pdf/b4/9d/main.PMC4563348.pdf annot_urls
https://metacv.sourceforge.net net,sourceforge,metacv)/ 201506 oa_pdf/b4/9d/main.PMC4563348.pdf annot_urls
https://sourceforge.net/projects/mev-tm4 net,sourceforge)/projects/mev-tm4 201506 oa_pdf/01/fd/main.PMC4563352.pdf annot_urls
https://seqware.sourceforge.net net,sourceforge,seqware)/ 201506 oa_pdf/01/fd/main.PMC4563352.pdf annot_urls
https://gdcm.sourceforge.net/wiki/index.php/main_page net,sourceforge,gdcm)/wiki/index.php/main_page 201506 oa_pdf/bb/f1/330_2015_Article_3794.PMC4636522.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201506 oa_pdf/81/d6/pyv061.PMC4648161.pdf annot_urls
https://sourceforge.net/p/lemur/wiki/ranklib net,sourceforge)/p/lemur/wiki/ranklib 201506 oa_pdf/89/44/btv237.PMC4765864.pdf annot_urls
https://sourceforge.net/projects/msprogene net,sourceforge)/projects/msprogene 201506 oa_pdf/4c/5a/btv236.PMC4765881.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201506 oa_pdf/42/6b/NG2015000232.PMC4821081.pdf annot_urls
https://sourceforge.net/projects/sb2nhri/files/mypro net,sourceforge)/projects/sb2nhri/files/mypro 201506 oa_pdf/09/93/nihms767653.PMC4828917.pdf annot_urls
https://mrbayes.sourceforge.net net,sourceforge,mrbayes)/ 201506 oa_pdf/fe/1d/JMP-44-125.PMC5024038.pdf annot_urls
https://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201506 oa_pdf/a5/58/HBM-36-3703.PMC5033031.pdf annot_urls
https://brainworkshop.sourceforge.net net,sourceforge,brainworkshop)/ 201506 oa_pdf/5e/0f/lsv017.PMC5034380.pdf annot_urls
https://sourceforge.net/projects/openbrainstim net,sourceforge)/projects/openbrainstim 201506 oa_pdf/5e/0f/lsv017.PMC5034380.pdf annot_urls
https://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201506 oa_pdf/f9/c4/main.PMC5301414.pdf annot_urls
https://sourceforge.net/proj-ects/ciri/files/ciri2 net,sourceforge)/proj-ects/ciri/files/ciri2 201910 oa_pdf/bf/04/ijmm-44-04-1399.PMC6713411.pdf text_urls
https://maxima.sourceforge.net net,sourceforge,maxima)/ 201910 oa_pdf/70/4d/msz136.PMC6759081.pdf annot_urls
https://sourceforge.net/projects/raxmlgui net,sourceforge)/projects/raxmlgui 201910 oa_pdf/d0/6f/zoy072.PMC6784508.pdf annot_urls
https://codonw.sourceforge.net net,sourceforge,codonw)/ 201910 oa_pdf/df/fb/btz214.PMC6792106.pdf annot_urls
https://plotdigitizer.sourceforge.net net,sourceforge,plotdigitizer)/ 201910 oa_pdf/a7/48/bmjopen-2019-029728.PMC6797249.pdf annot_urls
