URL SURT Directory Filename URLType
http://maq.sourceforge.net/index.shtml net,sourceforge,maq)/index.shtml 200909 oa_pdf/43/4c/gkp568.PMC2761261.pdf oads_urls
http://sourceforge.net/projects/dgenometuner net,sourceforge)/projects/dgenometuner 200909 oa_pdf/5c/c1/main.PMC5054402.pdf oads_urls
http://swiftng.sourceforge.net net,sourceforge,swiftng)/ 200909 oa_pdf/82/13/btp383.PMC2734321.pdf oads_urls
http://cain.sourceforge.net/ net,sourceforge,cain)/ 200909 oa_pdf/98/90/btp387.PMC2734316.pdf non_oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200909 oa_pdf/bd/f0/gkp586.PMC2761264.pdf non_oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 200909 oa_pdf/d2/ff/btp412.PMC2735667.pdf non_oads_urls
http://epichip.sourceforge.net/index.html net,sourceforge,epichip)/index.html 201103 oa_pdf/33/4c/gkq1226.PMC3061070.pdf oads_urls
http://prinseq.sourceforge.net/.contact: net,sourceforge,prinseq)/.contact: 201103 oa_pdf/48/69/btr026.PMC3051327.pdf non_oads_urls
http://codonw.sourceforge.net net,sourceforge,codonw)/ 201103 oa_pdf/65/ad/evr018.PMC3089379.pdf oads_urls
http://connjur.sourceforge.net net,sourceforge,connjur)/ 201103 oa_pdf/66/72/10858_2011_Article_9497.PMC3085058.pdf oads_urls
http://cuda-sim.sourceforge.net/ net,sourceforge,cuda-sim)/ 201103 oa_pdf/6a/5e/btr015.PMC3051321.pdf non_oads_urls
http://mummer.sourceforge.net/ net,sourceforge,mummer)/ 200712 oa_pdf/46/f2/gkm918.PMC2175352.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201011 oa_pdf/36/38/zmk3735.PMC2965689.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201011 oa_pdf/45/39/gkq588.PMC2978363.pdf oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201011 oa_pdf/f3/9d/bhq012.PMC2951846.pdf oads_urls
http://neuroscope.sourceforge.net/ net,sourceforge,neuroscope)/ 201504 oa_pdf/00/d3/nihms660824.PMC4392339.pdf non_oads_urls
http://www.sourceforge.net/ net,sourceforge)/ 201504 oa_pdf/1e/35/main.PMC4473264.pdf oads_urls
http://vancouvershortr.sourceforge.net net,sourceforge,vancouvershortr)/ 201504 oa_pdf/36/7f/504.PMC4381522.pdf oads_urls
http://databionic-esom.sourceforge.net/ net,sourceforge,databionic-esom)/ 201504 oa_pdf/80/00/534.PMC4381525.pdf oads_urls
http://fmatoolbox.sourceforge.net/index.html net,sourceforge,fmatoolbox)/index.html 201504 oa_pdf/86/c0/41537_2015_Article_BFnpjschz201511.PMC4894816.pdf oads_urls
http://snpeff.sourceforge.net/ net,sourceforge,snpeff)/ 201504 oa_pdf/9d/b5/jmedgenet-2014-102907.PMC4382803.pdf non_oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201504 oa_pdf/ac/d4/main.PMC4554294.pdf oads_urls
http://mugsy.sourceforge.net/ net,sourceforge,mugsy)/ 201504 oa_pdf/b0/97/pthy-47-199.PMC4389090.pdf oads_urls
http://bio-bwa.sourceforge.net/ net,sourceforge,bio-bwa)/ 201504 oa_pdf/b0/97/pthy-47-199.PMC4389090.pdf oads_urls
http://mummer.sourceforge.net/ net,sourceforge,mummer)/ 201504 oa_pdf/b0/97/pthy-47-199.PMC4389090.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201504 oa_pdf/b3/f0/ejhg2014130a.PMC4666572.pdf oads_urls
http://mummer.sourceforge.net/ net,sourceforge,mummer)/ 201504 oa_pdf/ba/14/msu396.PMC4379399.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201504 oa_pdf/c9/88/jiu565.PMC4354981.pdf oads_urls
http://splitread.sourceforge.net/ net,sourceforge,splitread)/ 201504 oa_pdf/cc/38/msu405.PMC4379406.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201504 oa_pdf/f9/be/main.PMC4473805.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201007 oa_pdf/0e/49/gkq430.PMC2896177.pdf oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 201007 oa_pdf/1d/ed/gkq328.PMC2896159.pdf non_oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201007 oa_pdf/20/f3/gkq471.PMC2896140.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201007 oa_pdf/2c/86/gkq522.PMC2896110.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201007 oa_pdf/40/63/gkq383.PMC2896101.pdf oads_urls
https://lists.sourceforge.net/lists/listinfo/obo-teleost-discuss net,sourceforge,lists)/lists/listinfo/obo-teleost-discuss 201007 oa_pdf/4d/55/syq013.PMC2885267.pdf oads_urls
http://sourceforge.net/tracker/?gr net,sourceforge)/tracker?gr 201007 oa_pdf/4d/55/syq013.PMC2885267.pdf oads_urls
http://sourceforge.net/projects/rhh/ net,sourceforge)/projects/rhh 201007 oa_pdf/72/2d/ddq102.PMC2883336.pdf oads_urls
http://sourceforge.net/projects/rhh/ net,sourceforge)/projects/rhh 201007 oa_pdf/72/2d/ddq102.PMC2883336.pdf non_oads_urls
http://song.sourceforge.net/g net,sourceforge,song)/g 201007 oa_pdf/7a/19/gkq371.PMC2896125.pdf oads_urls
http://abc-sysbio.sourceforge.net net,sourceforge,abc-sysbio)/ 201007 oa_pdf/87/a4/btq278.PMC2894518.pdf non_oads_urls
https://sourceforge.net/projects/visibioweb net,sourceforge)/projects/visibioweb 201007 oa_pdf/97/03/gkq352.PMC2896092.pdf non_oads_urls
http://frowns.sourceforge.net/ net,sourceforge,frowns)/ 201007 oa_pdf/b2/e5/gkq325.PMC2896087.pdf oads_urls
http://icorn.sourceforge.net net,sourceforge,icorn)/ 201007 oa_pdf/bc/5e/btq269.PMC2894513.pdf oads_urls
http://snpomatic.sourceforge.net/ net,sourceforge,snpomatic)/ 201007 oa_pdf/bc/5e/btq269.PMC2894513.pdf oads_urls
http://icorn.sourceforge.net/.short net,sourceforge,icorn)/.short 201007 oa_pdf/bc/5e/btq269.PMC2894513.pdf oads_urls
http://unoseq.sourceforge.net net,sourceforge,unoseq)/ 201007 oa_pdf/ca/0f/gkq116.PMC2896516.pdf oads_urls
http://jmol.sourceforge.net/download/ net,sourceforge,jmol)/download 201007 oa_pdf/e0/9f/gkq311.PMC2896144.pdf non_oads_urls
http://sourceforge.net/projects/edamontology/ net,sourceforge)/projects/edamontology 201007 oa_pdf/e9/62/gkq394.PMC2896129.pdf non_oads_urls
http://matplotlib.sourceforge.net net,sourceforge,matplotlib)/ 201007 oa_pdf/e9/e9/gkq369.PMC2896185.pdf oads_urls
http://sourceforge.net/projects/nusoap/ net,sourceforge)/projects/nusoap 201007 oa_pdf/ea/c5/gkq416.PMC2896171.pdf oads_urls
http://awstats.sourceforge.net/ net,sourceforge,awstats)/ 201007 oa_pdf/ea/c5/gkq416.PMC2896171.pdf oads_urls
http://edamontology.sourceforge.net net,sourceforge,edamontology)/ 201007 oa_pdf/ef/69/gkq297.PMC2896104.pdf oads_urls
http://msquant.sourceforge.net/ net,sourceforge,msquant)/ 201007 oa_pdf/f0/24/btq249.PMC2887053.pdf oads_urls
http://bionlp-uima.sourceforge.net net,sourceforge,bionlp-uima)/ 201007 oa_pdf/f3/73/btq250.PMC2894505.pdf oads_urls
http://bionlp-uima.sourceforge.net/ net,sourceforge,bionlp-uima)/ 201007 oa_pdf/f3/73/btq250.PMC2894505.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201007 oa_pdf/f6/e8/gkq314.PMC2896118.pdf oads_urls
http://staden.sourceforge.net net,sourceforge,staden)/ 201007 oa_pdf/fc/76/btq268.PMC2894512.pdf oads_urls
http://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201512 oa_pdf/74/7f/CAS-106-00000000001687.PMC4714661.pdf oads_urls
http://bowtie-bio.sourceforge.net/ net,sourceforge,bowtie-bio)/ 201512 oa_pdf/74/7f/CAS-106-00000000001687.PMC4714661.pdf oads_urls
http://reactivision.sourceforge.net net,sourceforge,reactivision)/ 201512 oa_pdf/87/f6/ofv200.PMC4757761.pdf oads_urls
http://amtoolbox.sourceforge.net net,sourceforge,amtoolbox)/ 201512 oa_pdf/94/0e/10.1177_2331216515616378.PMC4771030.pdf non_oads_urls
http://emboss.sourceforge.net net,sourceforge,emboss)/ 201512 oa_pdf/9a/05/evv254.PMC4758250.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201512 oa_pdf/c4/8c/evv250.PMC4758246.pdf oads_urls
http://icatb.sourceforge.net net,sourceforge,icatb)/ 201512 oa_pdf/d7/54/NEUROLOGY2015659672.PMC4676759.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201302 oa_pdf/14/69/gks1363.PMC3561969.pdf oads_urls
https://sourceforge.net/projects/genseng/ net,sourceforge)/projects/genseng 201302 oa_pdf/14/69/gks1363.PMC3561969.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201302 oa_pdf/39/85/pcs183.PMC3583025.pdf non_oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201302 oa_pdf/3c/e6/236.PMC3561865.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201302 oa_pdf/67/da/evt021.PMC3622295.pdf non_oads_urls
http://www.marsbar.sourceforge.net net,sourceforge,marsbar)/ 201302 oa_pdf/7b/63/ijo201213a.PMC3572402.pdf oads_urls
http://primer3.sourceforge.net/ net,sourceforge,primer3)/ 201302 oa_pdf/7b/94/jmedgenet-2012-101320.PMC3585484.pdf oads_urls
http://solsnp.sourceforge.net net,sourceforge,solsnp)/ 201302 oa_pdf/a0/56/mBio.00623-12.PMC3573667.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201302 oa_pdf/ac/2e/11357_2011_Article_9340.PMC3543749.pdf oads_urls
http://sourceforge.net/tracker/?group_id=76834&atid=835555 net,sourceforge)/tracker?atid=835555&group_id=76834 201302 oa_pdf/c9/69/pcs163.PMC3583023.pdf oads_urls
https://sourceforge.net/tracker/index.php?func=detail&aid=3030032&group_id=76834&atid=835555 net,sourceforge)/tracker/index.php?aid=3030032&atid=835555&func=detail&group_id=76834 201302 oa_pdf/c9/69/pcs163.PMC3583023.pdf oads_urls
http://ldhat.sourceforge.net/ net,sourceforge,ldhat)/ 201302 oa_pdf/fc/22/mss246.PMC3548311.pdf oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 200905 oa_pdf/60/51/bj4190577.PMC2669217.pdf non_oads_urls
http://bowtie-bio.sourceforge.net net,sourceforge,bowtie-bio)/ 200905 oa_pdf/68/89/btp120.PMC2672628.pdf oads_urls
http://sourceforge.net net,sourceforge)/ 201705 oa_pdf/04/19/TCA-8-203.PMC5415467.pdf oads_urls
http://dti-tk.sourceforge.net net,sourceforge,dti-tk)/ 201705 oa_pdf/0c/a9/main.PMC5440763.pdf oads_urls
http://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201705 oa_pdf/28/c6/pi-14-333.PMC5440436.pdf oads_urls
https://sourceforge.net/p net,sourceforge)/p 201705 oa_pdf/3b/4c/1601910.PMC5438214.pdf oads_urls
http://wgs-assembler.sourceforge.net/wiki/index net,sourceforge,wgs-assembler)/wiki/index 201705 oa_pdf/40/fd/709.PMC5411766.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201705 oa_pdf/48/7a/mmr-15-05-2489.PMC5428716.pdf oads_urls
http://sourceforge.net/projects/bionlp-uima/ net,sourceforge)/projects/bionlp-uima 201705 oa_pdf/70/09/bbw036.PMC5429001.pdf oads_urls
http://psn.sourceforge.net/ net,sourceforge,psn)/ 201705 oa_pdf/8e/ad/PSP4-6-340.PMC5445237.pdf oads_urls
http://sourceforge.net/projects/bbmap/ net,sourceforge)/projects/bbmap 201705 oa_pdf/c4/1d/ismej2016197a.PMC5437931.pdf oads_urls
https://sourceforge.net/projects/ net,sourceforge)/projects 201705 oa_pdf/e2/31/jgenv05p0054.PMC5436464.pdf oads_urls
http://trinotate.sourceforge.net net,sourceforge,trinotate)/ 201705 oa_pdf/e2/31/jgenv05p0054.PMC5436464.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201705 oa_pdf/e6/d6/EVO-71-1285.PMC5485016.pdf oads_urls
http://useq.sourceforge.net/ net,sourceforge,useq)/ 201705 oa_pdf/fe/b7/gkx039.PMC5416753.pdf oads_urls
http://samtools.sourceforge.net/ net,sourceforge,samtools)/ 201210 oa_pdf/3f/2f/gks692.PMC3479171.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201210 oa_pdf/45/ab/srep00745.PMC3475341.pdf oads_urls
http://plotdigitizer.sourceforge.net/ net,sourceforge,plotdigitizer)/ 201210 oa_pdf/5f/68/psp201210a.PMC3606940.pdf oads_urls
http://gawker.sourceforge.net net,sourceforge,gawker)/ 201210 oa_pdf/6b/5e/4020.PMC3469517.pdf non_oads_urls
http://sourceforge.net/projects/dmcrop/ net,sourceforge)/projects/dmcrop 201210 oa_pdf/86/fb/gks499.PMC3467033.pdf oads_urls
http://www.pymol.sourceforge.net net,sourceforge,pymol)/ 201210 oa_pdf/ac/81/gks677.PMC3467072.pdf oads_urls
http://sourceforge.net/projects/weka/ net,sourceforge)/projects/weka 201210 oa_pdf/c8/92/bhr317.PMC3432239.pdf oads_urls
http://xgdb.sourceforge.net/ net,sourceforge,xgdb)/ 200801 oa_pdf/21/2f/gkm1041.PMC2238959.pdf oads_urls
http://exist.sourceforge.net/ net,sourceforge,exist)/ 200801 oa_pdf/42/6d/gkm728.PMC2238991.pdf oads_urls
http://openbabel.sourceforge.net/d432 net,sourceforge,openbabel)/d432 200801 oa_pdf/66/7f/gkm937.PMC2238854.pdf oads_urls
http://openbabel.sourceforge.net/d432 net,sourceforge,openbabel)/d432 200801 oa_pdf/66/7f/gkm937.PMC2238854.pdf non_oads_urls
http://geneontology.sourceforge.net net,sourceforge,geneontology)/ 200801 oa_pdf/6d/ea/gkm883.PMC2238979.pdf oads_urls
http://geneontology.sourceforge.net net,sourceforge,geneontology)/ 200801 oa_pdf/6d/ea/gkm883.PMC2238979.pdf non_oads_urls
http://sybil.sourceforge.net net,sourceforge,sybil)/ 200801 oa_pdf/80/89/gkm805.PMC2238891.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 200801 oa_pdf/82/d9/gkm887.PMC2238896.pdf oads_urls
http://openbabel.sourceforge.net/wiki/main_page net,sourceforge,openbabel)/wiki/main_page 200801 oa_pdf/82/d9/gkm887.PMC2238896.pdf non_oads_urls
http://treesoft.sourceforge.net/ net,sourceforge,treesoft)/ 200801 oa_pdf/90/a1/gkm1005.PMC2238856.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 200801 oa_pdf/95/7e/gkm791.PMC2238832.pdf oads_urls
http://taverna.sourceforge.net/ net,sourceforge,taverna)/ 200801 oa_pdf/97/2f/gkm965.PMC2238962.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 200801 oa_pdf/9b/9b/gkm659.PMC2238958.pdf oads_urls
http://pymol.sourceforge.net/ net,sourceforge,pymol)/ 200801 oa_pdf/ad/2d/gkm698.PMC2238938.pdf oads_urls
http://jung.sourceforge.net/index.html net,sourceforge,jung)/index.html 200801 oa_pdf/d0/27/gkm807.PMC2238847.pdf oads_urls
http://diseaseontology.sourceforge.net/#overview net,sourceforge,diseaseontology)/ 200801 oa_pdf/ea/8e/gkm1021.PMC2238846.pdf oads_urls
http://sourceforge.net/tracker/?group_ net,sourceforge)/tracker?group_ 200801 oa_pdf/ed/26/gkm908.PMC2238838.pdf oads_urls
http://sourceforge.net/apps/ net,sourceforge)/apps 201206 oa_pdf/02/be/ismej2011189a.PMC3358033.pdf oads_urls
http://icatb.sourceforge.net/four net,sourceforge,icatb)/four 201206 oa_pdf/06/5f/fpsyg-03-00206.PMC3381220.pdf oads_urls
http://icatb.sourceforge.net net,sourceforge,icatb)/ 201206 oa_pdf/44/c3/NRR-7-1386.PMC4308788.pdf oads_urls
http://htmlcleaner.sourceforge.net/ net,sourceforge,htmlcleaner)/ 201206 oa_pdf/70/65/bts215.PMC3371847.pdf oads_urls
http://diseaseontology.sourceforge.net net,sourceforge,diseaseontology)/ 201206 oa_pdf/70/65/bts215.PMC3371847.pdf non_oads_urls
http://sourceforge.net/projects/mageml2tab/ net,sourceforge)/projects/mageml2tab 201206 oa_pdf/d4/10/bts258.PMC3371871.pdf non_oads_urls
http://picard.sourceforge.net/index.shtml net,sourceforge,picard)/index.shtml 201206 oa_pdf/d7/62/dds089.PMC3363329.pdf oads_urls
http://mychem.sourceforge.net/ net,sourceforge,mychem)/ 201601 oa_pdf/13/bf/gkv1283.PMC4702908.pdf oads_urls
http://sourceforge.net/projects/ net,sourceforge)/projects 201601 oa_pdf/24/2a/gkv1185.PMC4702845.pdf oads_urls
http://bio-bwa.sourceforge.net/bwa net,sourceforge,bio-bwa)/bwa 201601 oa_pdf/36/0f/msv228.PMC4693981.pdf oads_urls
http://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201601 oa_pdf/47/3c/pcv171.PMC4722174.pdf oads_urls
http://samtools.sourceforge.net net,sourceforge,samtools)/ 201601 oa_pdf/47/3c/pcv171.PMC4722174.pdf oads_urls
http://viennacl.sourceforge.net net,sourceforge,viennacl)/ 201601 oa_pdf/4c/22/153.PMC4694754.pdf oads_urls
http://snpeff.sourceforge.net net,sourceforge,snpeff)/ 201601 oa_pdf/9c/3e/PBI-14-51.PMC5023996.pdf non_oads_urls
http://mcmc-jags.sourceforge.net/ net,sourceforge,mcmc-jags)/ 201601 oa_pdf/a7/a2/gkv997.PMC4705696.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201601 oa_pdf/f3/73/main.PMC4932149.pdf non_oads_urls
http://sourceforge.net/projects/flowcyt/files/genepattern net,sourceforge)/projects/flowcyt/files/genepattern 201601 oa_pdf/ff/d4/CYTO-89-71.PMC5014134.pdf oads_urls
http://diseaseontology.sourceforge.net/ net,sourceforge,diseaseontology)/ 200912 oa_pdf/36/32/btp553.PMC2778334.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201207 oa_pdf/21/a3/gks515.PMC3394274.pdf oads_urls
http://jmol.sourceforge.net net,sourceforge,jmol)/ 201207 oa_pdf/2e/d4/gks478.PMC3394247.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 201207 oa_pdf/2e/d4/gks478.PMC3394247.pdf non_oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201207 oa_pdf/39/69/gks480.PMC3394289.pdf oads_urls
http://snpeff.sourceforge.net/ net,sourceforge,snpeff)/ 201207 oa_pdf/47/83/gks572.PMC3394276.pdf oads_urls
http://snpeff.sourceforge.net/ net,sourceforge,snpeff)/ 201207 oa_pdf/47/83/gks572.PMC3394276.pdf non_oads_urls
http://sourceforge.net/projects/mireap/ net,sourceforge)/projects/mireap 201207 oa_pdf/68/9a/ers136.PMC3421990.pdf oads_urls
http://lh3lh3.users.sourceforge.net/ net,sourceforge,users,lh3lh3)/ 201207 oa_pdf/72/bd/gks608.PMC3394250.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201207 oa_pdf/74/18/gks540.PMC3394330.pdf oads_urls
http://linkchecker.sourceforge.net/ net,sourceforge,linkchecker)/ 201207 oa_pdf/7c/89/i-perception-3-413.PMC3485836.pdf non_oads_urls
http://sourceforge.net/projects/cognitionmaster/ net,sourceforge)/projects/cognitionmaster 201207 oa_pdf/98/86/srep00503.PMC3394088.pdf non_oads_urls
http://sourceforge.net/ net,sourceforge)/ 201207 oa_pdf/99/4d/gks251.PMC3384353.pdf non_oads_urls
http://www.sampsize.sourceforge.net/iface/index net,sourceforge,sampsize)/iface/index 201207 oa_pdf/c1/17/AJTS-6-169.PMC3439758.pdf oads_urls
http://resting-fmri.sourceforge.net net,sourceforge,resting-fmri)/ 201207 oa_pdf/d8/f2/1669.PMC3379681.pdf oads_urls
http://jmol.sourceforge.net/ net,sourceforge,jmol)/ 201207 oa_pdf/ed/1d/gks527.PMC3394332.pdf non_oads_urls
http://maq.sourceforge.net net,sourceforge,maq)/ 201704 oa_pdf/0a/48/or-37-04-2215.PMC5367355.pdf oads_urls
http://digitizer.sourceforge.net net,sourceforge,digitizer)/ 201704 oa_pdf/1a/f0/medi-96-e6721.PMC5413252.pdf oads_urls
https://sourceforge.net/projects/ingap-sf net,sourceforge)/projects/ingap-sf 201704 oa_pdf/22/e8/gkw1191.PMC5399794.pdf oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201704 oa_pdf/5a/9c/10029_2016_Article_1491.PMC5281683.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201704 oa_pdf/9b/da/i1552-5783-58-4-1982.PMC5382835.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201704 oa_pdf/9c/33/nsx025.PMC5472113.pdf oads_urls
http://bio-bwa.sourceforge.net net,sourceforge,bio-bwa)/ 201704 oa_pdf/a1/47/AJMG-174-220.PMC5363380.pdf oads_urls
http://noise-free-cnv.sourceforge.net/ net,sourceforge,noise-free-cnv)/ 201704 oa_pdf/bf/3d/CG-18-206.PMC5345335.pdf oads_urls
http://gnw.sourceforge.net/ net,sourceforge,gnw)/ 201704 oa_pdf/c1/10/main.PMC5406374.pdf oads_urls
http://bowtie-bio.sourceforge.net/index.shtml net,sourceforge,bowtie-bio)/index.shtml 201704 oa_pdf/e4/41/gkw1289.PMC5397155.pdf oads_urls
http://bowtie-bio.sourceforge.net/bowtie2/ net,sourceforge,bowtie-bio)/bowtie2 201704 oa_pdf/e4/41/gkw1289.PMC5397155.pdf oads_urls
http://aslm.sourceforge.net net,sourceforge,aslm)/ 201211 oa_pdf/43/77/tp2012114a.PMC3565757.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201211 oa_pdf/7d/03/evr128.PMC3268670.pdf oads_urls
http://mcx.sourceforge.net/mmc/ net,sourceforge,mcx)/mmc 201211 oa_pdf/86/79/3223.PMC3521306.pdf oads_urls
http://isatab.sourceforge.net net,sourceforge,isatab)/ 201211 oa_pdf/a8/62/amiajnl-2011-000763.PMC3486731.pdf oads_urls
http://sourceforge.net/projects/dnaa/ net,sourceforge)/projects/dnaa 201211 oa_pdf/d1/c0/gks678.PMC3488206.pdf oads_urls
http://rbn.sourceforge.net net,sourceforge,rbn)/ 201211 oa_pdf/e2/35/12064_2011_Article_144.PMC3414703.pdf non_oads_urls
http://weka.sourceforge.net/doc.stable/ net,sourceforge,weka)/doc.stable 201303 oa_pdf/01/df/hir-19-16.PMC3633167.pdf oads_urls
http://codonw.sourceforge.net net,sourceforge,codonw)/ 201303 oa_pdf/1d/91/evt034.PMC3641628.pdf oads_urls
http://codonw.sourceforge.net/ net,sourceforge,codonw)/ 201303 oa_pdf/20/d0/mss254.PMC3563967.pdf oads_urls
http://qiime.sourceforge.net net,sourceforge,qiime)/ 201303 oa_pdf/34/2e/srep01413.PMC3593336.pdf oads_urls
http://parsecnv.sourceforge.net/ net,sourceforge,parsecnv)/ 201303 oa_pdf/59/a6/gks1346.PMC3597648.pdf oads_urls
http://parsecnv.sourceforge.net net,sourceforge,parsecnv)/ 201303 oa_pdf/59/a6/gks1346.PMC3597648.pdf oads_urls
http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo?view=log net,sourceforge,cvs,psidev)/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo?view=log 201303 oa_pdf/67/42/bat009.PMC3594986.pdf oads_urls
http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms net,sourceforge,cvs,psidev)/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms 201303 oa_pdf/67/42/bat009.PMC3594986.pdf oads_urls
http://sourceforge.net/tracker/?group_id=65472&atid=8485 net,sourceforge)/tracker?atid=8485&group_id=65472 201303 oa_pdf/67/42/bat009.PMC3594986.pdf oads_urls
http://psidev.cvs.sourceforge.net/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo net,sourceforge,cvs,psidev)/viewvc/psidev/psi/psi-ms/mzml/controlledvocabulary/psi-ms.obo 201303 oa_pdf/67/42/bat009.PMC3594986.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201303 oa_pdf/68/46/gni-11-38.PMC3630384.pdf non_oads_urls
http://marsbar.sourceforge.net/ net,sourceforge,marsbar)/ 201303 oa_pdf/76/e4/sbr184.PMC3576165.pdf oads_urls
http://icatb.sourceforge.net net,sourceforge,icatb)/ 201303 oa_pdf/76/e4/sbr184.PMC3576165.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/78/7b/bbr073.PMC3603209.pdf oads_urls
http://vcftools.sourceforge.net/specs.html net,sourceforge,vcftools)/specs.html 201303 oa_pdf/78/7b/bbr073.PMC3603209.pdf non_oads_urls
http://picard.sourceforge.net/ net,sourceforge,picard)/ 201303 oa_pdf/91/b1/568.PMC3589545.pdf oads_urls
http://sourceforge.net/projects/mireap/ net,sourceforge)/projects/mireap 201303 oa_pdf/9a/dd/ajas-26-3-309-2.PMC4093481.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201303 oa_pdf/c4/52/srep01512.PMC3604800.pdf oads_urls
http://cfdr.sourceforge.net/ net,sourceforge,cfdr)/ 201303 oa_pdf/c4/52/srep01512.PMC3604800.pdf oads_urls
http://marsbar.sourceforge.net net,sourceforge,marsbar)/ 201303 oa_pdf/fc/36/pi-10-47.PMC3590430.pdf oads_urls
http://pymol.sourceforge.net net,sourceforge,pymol)/ 200904 oa_pdf/17/00/JCB_200811130.PMC2700381.pdf oads_urls
https://sourceforge.net/projects/diyg/ net,sourceforge)/projects/diyg 200904 oa_pdf/4f/ca/btp097.PMC2660880.pdf oads_urls
http://sary.sourceforge.net/ net,sourceforge,sary)/ 200904 oa_pdf/5b/0e/btp112.PMC2666816.pdf oads_urls
http://www.pymol.sourceforge.net/ net,sourceforge,pymol)/ 200904 oa_pdf/68/98/gkp001.PMC2655697.pdf oads_urls
http://staden.sourceforge.net/ net,sourceforge,staden)/ 200904 oa_pdf/dc/c3/gkp017.PMC2665215.pdf oads_urls
http://sourceforge.net/projects/seqclean/ net,sourceforge)/projects/seqclean 201401 oa_pdf/1c/3e/pct157.PMC3894707.pdf oads_urls
http://picard.sourceforge.net net,sourceforge,picard)/ 201401 oa_pdf/44/91/humu0035-0045.PMC4255313.pdf oads_urls
http://sourceforge.net/projects/pyparsing/ net,sourceforge)/projects/pyparsing 201401 oa_pdf/50/54/amiajnl-2013-001882.PMC3912702.pdf non_oads_urls
http://useq.sourceforge.net/usagebisseq.html net,sourceforge,useq)/usagebisseq.html 201401 oa_pdf/55/c5/nihms846927.PMC5312658.pdf oads_urls
http://sourceforge.net/projects/open-clinic/ net,sourceforge)/projects/open-clinic 201401 oa_pdf/93/a3/hir-20-11.PMC3950260.pdf non_oads_urls
http://perlprimer.sourceforge.net net,sourceforge,perlprimer)/ 201401 oa_pdf/b5/b3/gkt856.PMC3874173.pdf oads_urls
